region,price,manufacturer,model,cylinders,fuel,odometer,transmission,drive,type,seats,engine_cc,max_power,age
pune,284000,maruti suzuki,wagon r 1.0,3.0,cng,85247,manual,fwd,hatchback,,,,13
pune,327000,maruti suzuki,alto 800,3.0,petrol,13000,manual,fwd,hatchback,,,,6
pune,155000,maruti suzuki,alto k10,3.0,petrol,47016,manual,fwd,hatchback,,,,15
pune,863000,maruti suzuki,fronx,3.0,petrol,25787,manual,fwd,suv,,,,3
pune,361000,hyundai,grand i10,4.0,petrol,124948,automatic,fwd,hatchback,,,,11
pune,1165000,honda,city,4.0,petrol,9848,manual,fwd,sedan,,,,3
pune,434000,honda,city,4.0,petrol,132555,automatic,fwd,sedan,,,,11
pune,392000,honda,amaze,4.0,petrol,65362,manual,fwd,sedan,,,,11
pune,740000,tata,nexon,3.0,petrol,47262,manual,fwd,suv,,,,4
pune,452000,maruti suzuki,ciaz,4.0,petrol,81799,manual,fwd,sedan,,,,11
pune,514000,volkswagen,vento,4.0,diesel,134300,automatic,fwd,sedan,,,,10
pune,282000,honda,city,4.0,petrol,119871,manual,fwd,sedan,,,,15
pune,330000,maruti suzuki,wagon r,3.0,cng,91098,manual,fwd,hatchback,,,,11
pune,228000,maruti suzuki,alto 800,3.0,petrol,58686,manual,fwd,hatchback,,,,11
pune,323000,maruti suzuki,celerio,3.0,cng,119887,manual,fwd,hatchback,,,,12
pune,914000,tata,nexon,4.0,diesel,125142,automatic,fwd,suv,,,,5
pune,719000,honda,jazz,4.0,petrol,28977,automatic,fwd,hatchback,,,,5
pune,454000,tata,zest,4.0,diesel,83235,automatic,fwd,sedan,,,,11
pune,1347000,honda,city,4.0,petrol,31282,automatic,fwd,sedan,,,,3
pune,909000,hyundai,venue,4.0,petrol,20306,manual,fwd,suv,,,,3
pune,407000,tata,tiago,3.0,petrol,96535,manual,fwd,hatchback,,,,7
pune,440000,maruti suzuki,swift,4.0,petrol,37244,manual,fwd,hatchback,,,,9
pune,839000,kia,sonet,3.0,petrol,92532,automatic,fwd,suv,,,,6
pune,1397000,skoda,kushaq,3.0,petrol,11898,automatic,fwd,suv,,,,2
pune,245000,maruti suzuki,alto 800,3.0,petrol,48579,manual,fwd,hatchback,,,,10
pune,732000,tata,punch,3.0,petrol,17742,automatic,fwd,suv,,,,3
pune,1123000,honda,city,4.0,petrol,48762,automatic,fwd,sedan,,,,5
pune,199000,maruti suzuki,alto k10,3.0,petrol,53253,manual,fwd,hatchback,,,,14
pune,429000,maruti suzuki,ertiga,4.0,petrol,122852,manual,fwd,muv,,,,13
pune,298000,maruti suzuki,alto 800,3.0,cng,51405,manual,fwd,hatchback,,,,10
pune,214000,maruti suzuki,alto k10,3.0,petrol,72296,manual,fwd,hatchback,,,,12
pune,804000,renault,kiger,3.0,petrol,21901,automatic,fwd,suv,,,,4
pune,724000,tata,altroz,3.0,petrol,25185,manual,fwd,hatchback,,,,3
pune,372000,maruti suzuki,swift dzire,4.0,petrol,67728,manual,fwd,sedan,,,,13
pune,401000,hyundai,elite i20,4.0,petrol,55365,manual,fwd,hatchback,,,,11
pune,638000,honda,amaze,4.0,petrol,108354,automatic,fwd,sedan,,,,4
pune,918000,renault,duster,4.0,petrol,23231,automatic,fwd,suv,,,,5
pune,571000,tata,nexon,3.0,petrol,34940,manual,fwd,suv,,,,7
pune,653000,tata,tiago,3.0,cng,19701,manual,fwd,hatchback,,,,3
pune,632000,tata,altroz,3.0,petrol,44251,automatic,fwd,hatchback,,,,4
pune,946000,kia,sonet,3.0,petrol,77369,automatic,fwd,suv,,,,4
pune,612000,renault,kiger,3.0,petrol,34006,manual,fwd,suv,,,,5
pune,728000,tata,nexon,4.0,diesel,90597,automatic,fwd,suv,,,,7
pune,484000,maruti suzuki,dzire,4.0,petrol,36874,automatic,fwd,sedan,,,,8
pune,684000,tata,tigor,3.0,cng,12395,manual,fwd,sedan,,,,4
pune,584000,hyundai,grand i10 nios,4.0,cng,48387,manual,fwd,hatchback,,,,4
pune,324000,maruti suzuki,wagon r 1.0,3.0,petrol,108204,automatic,fwd,hatchback,,,,9
pune,517000,maruti suzuki,wagon r,4.0,petrol,51353,automatic,fwd,hatchback,,,,2
pune,925000,mahindra,xuv500,4.0,diesel,83980,automatic,fwd,suv,,,,10
pune,879000,hyundai,venue,3.0,petrol,16310,manual,fwd,suv,,,,4
pune,404000,honda,amaze,4.0,petrol,21576,automatic,fwd,sedan,,,,11
pune,389000,hyundai,grand i10,4.0,petrol,31163,manual,fwd,hatchback,,,,7
pune,451000,honda,mobilio,4.0,petrol,57605,manual,fwd,muv,,,,11
pune,484000,maruti suzuki,dzire,4.0,petrol,62340,automatic,fwd,sedan,,,,8
pune,1072725,tata,hexa,4.0,diesel,34229,automatic,rwd,suv,,,,9
pune,444000,maruti suzuki,ertiga,4.0,petrol,77855,manual,fwd,muv,,,,13
pune,1034000,honda,city,4.0,petrol,24724,automatic,fwd,sedan,,,,4
pune,567000,honda,city,4.0,petrol,75374,automatic,fwd,sedan,,,,10
pune,354000,tata,zest,4.0,diesel,110895,automatic,fwd,sedan,,,,12
pune,580000,hyundai,new santro 1.1,4.0,petrol+cng,7607,manual,fwd,hatchback,,,,4
pune,822000,hyundai,venue,3.0,petrol,45433,manual,fwd,suv,,,,5
pune,898000,tata,nexon,4.0,diesel,31173,manual,fwd,suv,,,,5
pune,387000,honda,amaze,4.0,petrol,66813,manual,fwd,sedan,,,,11
pune,493000,maruti suzuki,ciaz,4.0,petrol,40430,manual,fwd,sedan,,,,11
pune,396000,maruti suzuki,swift,4.0,petrol,38464,manual,fwd,hatchback,,,,10
pune,1097000,tata,harrier,4.0,diesel,116955,automatic,fwd,suv,,,,5
pune,408000,maruti suzuki,ertiga,4.0,petrol,52048,manual,fwd,muv,,,,14
pune,1480000,maruti suzuki,grand vitara,3.0,hybrid,70715,automatic,fwd,suv,,,,4
pune,486000,honda,city,4.0,petrol,74269,automatic,fwd,sedan,,,,12
pune,388000,tata,tiago,3.0,petrol,10777,manual,fwd,hatchback,,,,7
pune,877000,tata,nexon,3.0,petrol,26348,manual,fwd,suv,,,,3
pune,468000,honda,city,4.0,petrol,82487,manual,fwd,sedan,,,,10
pune,1630955,honda,city,4.0,hybrid,49583,automatic,fwd,sedan,,,,3
pune,377000,maruti suzuki,celerio,3.0,petrol,60092,automatic,fwd,hatchback,,,,9
pune,719000,nissan,magnite,3.0,petrol,33782,automatic,fwd,suv,,,,4
pune,805000,mahindra,xuv500,4.0,diesel,127802,manual,fwd,suv,,,,11
pune,465000,maruti suzuki,ertiga,4.0,petrol,76289,manual,fwd,muv,,,,14
pune,1002000,maruti suzuki,fronx,3.0,petrol,14257,automatic,fwd,suv,,,,3
pune,538000,ford,freestyle,3.0,petrol,41993,manual,fwd,crossover,,,,5
pune,493000,maruti suzuki,baleno,4.0,petrol,71991,manual,fwd,hatchback,,,,8
pune,563000,maruti suzuki,swift,4.0,petrol,62978,automatic,fwd,hatchback,,,,8
pune,915000,hyundai,creta,4.0,diesel,61004,automatic,fwd,suv,,,,9
pune,1121000,tata,nexon,4.0,diesel,25432,automatic,,suv,,,,3
pune,379000,honda,jazz,4.0,petrol,116626,manual,fwd,hatchback,,,,11
pune,783000,tata,altroz,4.0,diesel,35866,manual,fwd,hatchback,,,,4
pune,353000,maruti suzuki,celerio,3.0,petrol,80066,automatic,fwd,hatchback,,,,9
pune,1792000,mg motors,hector plus,4.0,diesel,69186,manual,fwd,suv,,,,3
pune,882000,hyundai,venue,4.0,diesel,123859,manual,fwd,suv,,,,5
pune,708000,tata,nexon,3.0,petrol,58834,automatic,fwd,suv,,,,5
pune,331000,maruti suzuki,swift dzire,4.0,petrol,55826,manual,fwd,sedan,,,,12
pune,1184000,mahindra,thar,4.0,petrol,36136,automatic,4wd,suv,,,,5
pune,369000,maruti suzuki,swift,4.0,diesel,102867,manual,fwd,hatchback,,,,11
pune,251000,maruti suzuki,alto k10,3.0,petrol,62087,manual,fwd,hatchback,,,,11
pune,377000,maruti suzuki,swift,4.0,petrol,59536,manual,fwd,hatchback,,,,11
pune,439000,skoda,rapid,4.0,diesel,119693,manual,fwd,sedan,,,,11
pune,599000,tata,nexon,3.0,petrol,38571,manual,fwd,suv,,,,7
pune,1253000,mahindra,thar,4.0,diesel,35995,automatic,4wd,suv,,,,4
pune,720000,renault,kiger,3.0,petrol,36780,automatic,fwd,suv,,,,5
pune,320000,hyundai,eon,3.0,petrol,28194,manual,fwd,hatchback,,,,8
pune,520000,ford,ecosport,4.0,diesel,66734,manual,fwd,suv,,,,9
pune,362000,tata,tiago,3.0,petrol,101880,manual,fwd,hatchback,,,,7
pune,282000,maruti suzuki,celerio,3.0,petrol,67827,manual,fwd,hatchback,,,,11
pune,199000,hyundai,i10,4.0,petrol,60040,manual,fwd,hatchback,,,,15
pune,742000,hyundai,creta,4.0,diesel,105081,automatic,fwd,suv,,,,11
pune,1282000,honda,city,4.0,petrol,39790,automatic,,sedan,,,,3
pune,806000,tata,altroz,4.0,diesel,68658,manual,fwd,hatchback,,,,3
pune,645000,mahindra,xuv500,4.0,diesel,98905,manual,fwd,suv,,,,11
pune,761000,tata,nexon,3.0,petrol,10348,manual,fwd,suv,,,,3
pune,392000,maruti suzuki,swift dzire,4.0,petrol,21106,manual,fwd,sedan,,,,12
pune,235000,maruti suzuki,alto 800,3.0,petrol,39373,manual,fwd,hatchback,,,,11
pune,683000,tata,altroz,3.0,petrol,25271,automatic,fwd,hatchback,,,,4
pune,664000,maruti suzuki,vitara brezza,4.0,diesel,77164,manual,fwd,suv,,,,9
pune,861000,mahindra,xuv500,4.0,diesel,89675,manual,fwd,suv,,,,9
pune,759000,ford,ecosport,3.0,petrol,42339,manual,fwd,suv,,,,6
pune,209000,tata,nano,,petrol,43238,automatic,,hatchback,,,,10
pune,601000,maruti suzuki,baleno,4.0,petrol,17310,manual,fwd,hatchback,,,,6
pune,505000,maruti suzuki,dzire,4.0,petrol,33642,manual,fwd,sedan,,,,6
pune,409000,tata,tiago,3.0,petrol,17755,manual,fwd,hatchback,,,,8
pune,258000,maruti suzuki,wagon r 1.0,3.0,cng,77799,manual,,hatchback,,,,15
pune,1776493,hyundai,creta,4.0,diesel,14460,manual,fwd,suv,,,,2
pune,898000,honda,city,4.0,petrol,48574,manual,fwd,sedan,,,,4
pune,330000,maruti suzuki,celerio,3.0,cng,96084,manual,fwd,hatchback,,,,12
pune,738000,toyota,urban cruiser,4.0,petrol,57913,automatic,fwd,suv,,,,5
pune,897000,mahindra,xuv 300,3.0,petrol,2908,automatic,fwd,suv,,,,3
pune,492000,hyundai,grand i10 nios,4.0,cng,84072,manual,fwd,hatchback,,,,6
pune,538000,tata,altroz,3.0,petrol,13912,manual,fwd,hatchback,,,,5
pune,337000,hyundai,xcent,4.0,petrol,90492,manual,fwd,sedan,,,,12
pune,777000,ford,ecosport,3.0,petrol,25445,automatic,fwd,suv,,,,7
pune,890000,hyundai,verna,4.0,diesel,45583,manual,fwd,sedan,,,,7
pune,458000,hyundai,santro,4.0,petrol,33310,automatic,fwd,hatchback,,,,6
pune,898000,kia,sonet,4.0,diesel,101034,manual,fwd,suv,,,,5
pune,778000,volkswagen,taigun,3.0,petrol,27466,manual,fwd,suv,,,,4
pune,734000,hyundai,venue,4.0,petrol,51157,manual,fwd,suv,,,,4
pune,1603783,hyundai,creta,4.0,diesel,44987,automatic,fwd,suv,,,,4
pune,324000,maruti suzuki,wagon r,3.0,petrol,86420,manual,fwd,hatchback,,,,10
pune,684000,maruti suzuki,swift,4.0,petrol,17558,manual,fwd,hatchback,,,,3
pune,1567378,hyundai,alcazar,4.0,diesel,46801,automatic,fwd,suv,,,,5
pune,755000,maruti suzuki,dzire,4.0,cng,46145,manual,fwd,sedan,,,,3
pune,293000,maruti suzuki,alto 800,3.0,petrol,36093,manual,fwd,hatchback,,,,8
pune,719000,hyundai,i20,4.0,diesel,57226,manual,fwd,hatchback,,,,5
pune,523000,ford,ecosport,4.0,petrol,30013,manual,fwd,suv,,,,10
pune,629000,maruti suzuki,s-cross,4.0,diesel,39206,manual,fwd,suv,,,,9
pune,436000,tata,tigor,3.0,diesel,95753,manual,fwd,sedan,,,,8
pune,372000,honda,city,4.0,petrol,76773,manual,fwd,sedan,,,,13
pune,1153323,maruti suzuki,grand vitara,4.0,petrol,16290,manual,fwd,suv,,,,4
pune,362000,maruti suzuki,wagon r,3.0,cng,55754,manual,fwd,hatchback,,,,11
pune,436000,ford,ecosport,4.0,diesel,136928,manual,fwd,suv,,,,12
pune,1098783,kia,seltos,4.0,petrol,32456,manual,fwd,suv,,,,6
pune,492000,maruti suzuki,baleno,4.0,cng,29601,manual,fwd,hatchback,,,,9
pune,312000,mahindra,kuv100,3.0,petrol,62131,manual,fwd,crossover,,,,9
pune,310000,hyundai,i10,4.0,petrol,46047,manual,fwd,hatchback,,,,12
pune,878000,skoda,kushaq,3.0,petrol,54106,manual,fwd,suv,,,,5
pune,237000,ford,figo,4.0,diesel,78767,manual,fwd,hatchback,,,,13
pune,575000,volkswagen,jetta,4.0,petrol,89847,manual,fwd,sedan,,,,11
pune,764000,skoda,rapid,3.0,petrol,49936,manual,fwd,sedan,,,,5
pune,1908803,mahindra,xuv700,4.0,diesel,48007,automatic,fwd,suv,,,,4
pune,2255233,mahindra,thar roxx,4.0,diesel,13452,automatic,4wd,suv,,,,2
pune,662000,hyundai,verna,4.0,petrol,53915,automatic,fwd,sedan,,,,9
pune,461000,maruti suzuki,wagon r,4.0,petrol,35550,automatic,fwd,hatchback,,,,7
pune,241000,maruti suzuki,alto k10,3.0,petrol,68838,automatic,fwd,hatchback,,,,11
pune,372000,hyundai,santro,4.0,petrol,54771,manual,fwd,hatchback,,,,7
pune,739000,toyota,corolla altis,4.0,petrol,74692,automatic,fwd,sedan,,,,9
pune,466000,hyundai,elite i20,4.0,petrol,97375,manual,fwd,hatchback,,,,10
pune,891000,tata,nexon,3.0,petrol,29387,automatic,fwd,suv,,,,5
pune,589000,maruti suzuki,swift,4.0,petrol,76101,manual,fwd,hatchback,,,,4
pune,945000,ford,ecosport,4.0,diesel,43129,manual,fwd,suv,,,,5
pune,215000,maruti suzuki,wagon r 1.0,3.0,cng,93934,manual,fwd,hatchback,,,,15
pune,889000,honda,amaze,4.0,petrol,10593,automatic,fwd,sedan,,,,2
pune,697000,maruti suzuki,vitara brezza,4.0,diesel,85004,manual,fwd,suv,,,,10
pune,363000,hyundai,grand i10,4.0,petrol,93805,manual,fwd,hatchback,,,,11
pune,281000,hyundai,i10,4.0,petrol,38069,manual,fwd,hatchback,,,,12
pune,1557323,tata,curvv,3.0,petrol,17092,automatic,fwd,suv,,,,2
pune,736000,hyundai,aura,4.0,cng,40656,manual,fwd,sedan,,,,2
pune,1014000,tata,nexon,3.0,petrol,44195,automatic,fwd,suv,,,,3
pune,411000,hyundai,elite i20,4.0,cng,126933,manual,fwd,hatchback,,,,11
pune,154000,tata,nano,2.0,petrol,33302,manual,rwd,hatchback,,,,11
pune,289000,honda,city,4.0,petrol,93496,manual,fwd,sedan,,,,14
pune,401000,hyundai,santro,4.0,petrol,45979,automatic,fwd,hatchback,,,,7
pune,1284525,mahindra,xuv700,4.0,petrol,13272,manual,fwd,suv,,,,4
pune,419000,hyundai,grand i10,4.0,petrol,41791,manual,fwd,hatchback,,,,9
pune,1739025,mahindra,scorpio n,4.0,petrol,31397,automatic,rwd,suv,,,,4
pune,1336000,volkswagen,taigun,3.0,petrol,25770,automatic,fwd,suv,,,,4
pune,1210893,tata,nexon,3.0,petrol,16644,automatic,fwd,suv,,,,3
pune,261000,hyundai,i10,4.0,petrol,75101,automatic,fwd,hatchback,,,,14
pune,969000,kia,seltos,4.0,diesel,53291,manual,fwd,suv,,,,4
pune,554000,tata,tigor,3.0,petrol,62797,automatic,fwd,sedan,,,,5
pune,255000,renault,kwid,3.0,petrol,22394,manual,fwd,hatchback,,,,11
pune,999000,skoda,kushaq,3.0,petrol,25945,manual,fwd,suv,,,,4
pune,668000,tata,punch,3.0,petrol,18270,manual,fwd,suv,,,,4
pune,465000,maruti suzuki,baleno,4.0,petrol,45944,manual,fwd,hatchback,,,,10
pune,252000,maruti suzuki,alto 800,3.0,petrol,55791,manual,fwd,hatchback,,,,10
pune,792000,maruti suzuki,swift,4.0,petrol,8350,automatic,fwd,hatchback,,,,3
pune,741000,hyundai,verna,4.0,petrol,12748,manual,fwd,sedan,,,,8
pune,392000,hyundai,elite i20,4.0,petrol,68084,manual,,hatchback,,,,11
pune,368000,volkswagen,polo,3.0,petrol,117953,manual,fwd,hatchback,,,,11
pune,201000,renault,kwid,3.0,petrol,45975,manual,fwd,hatchback,,,,10
pune,975000,kia,sonet,3.0,petrol,15598,automatic,fwd,suv,,,,4
pune,317000,hyundai,grand i10,4.0,petrol,68208,manual,fwd,hatchback,,,,12
pune,495000,maruti suzuki,ignis,4.0,petrol,17970,manual,fwd,hatchback,,,,4
pune,384000,tata,tiago,3.0,petrol,125627,manual,fwd,hatchback,,,,6
pune,350000,toyota,etios liva,4.0,petrol,53539,manual,fwd,hatchback,,,,11
pune,1117000,maruti suzuki,brezza,4.0,petrol,13207,automatic,fwd,suv,,,,3
pune,263000,maruti suzuki,celerio,3.0,petrol,78118,manual,fwd,hatchback,,,,12
pune,776000,skoda,rapid,3.0,petrol,40823,manual,fwd,sedan,,,,5
pune,1581000,kia,seltos,4.0,diesel,56419,automatic,fwd,suv,,,,4
pune,679000,ford,ecosport,3.0,petrol,45968,manual,fwd,suv,,,,7
pune,471000,hyundai,elite i20,4.0,petrol,77760,manual,fwd,hatchback,,,,10
pune,1079593,tata,hexa,4.0,diesel,59409,automatic,rwd,suv,,,,9
pune,451000,hyundai,xcent,4.0,petrol,36376,manual,fwd,sedan,,,,9
pune,2074000,mahindra,xuv700,4.0,diesel,11045,automatic,fwd,suv,,,,2
pune,390000,hyundai,grand i10,4.0,petrol,52521,manual,fwd,hatchback,,,,10
pune,244000,renault,kwid,3.0,petrol,73885,manual,fwd,hatchback,,,,9
pune,339000,hyundai,grand i10,4.0,petrol,77188,manual,fwd,hatchback,,,,11
pune,416000,volkswagen,polo,3.0,petrol,64356,manual,fwd,hatchback,,,,9
pune,319000,renault,kwid,3.0,petrol,39991,automatic,fwd,hatchback,,,,9
pune,945000,tata,nexon,3.0,petrol,37333,automatic,fwd,suv,,,,3
pune,415000,toyota,etios,4.0,diesel,76838,manual,fwd,sedan,,,,13
pune,1846183,mahindra,xuv700,4.0,petrol,44570,automatic,fwd,suv,,,,3
pune,791000,toyota,urban cruiser,4.0,petrol,83126,automatic,fwd,suv,,,,5
pune,1142000,volkswagen,taigun,3.0,petrol,44864,automatic,fwd,suv,,,,4
pune,254000,maruti suzuki,swift dzire,4.0,petrol,33075,manual,fwd,sedan,,,,15
pune,410000,hyundai,grand i10,4.0,petrol,52593,manual,fwd,hatchback,,,,9
pune,473000,honda,mobilio,4.0,petrol,37903,manual,fwd,muv,,,,11
pune,565000,tata,punch,3.0,petrol,21054,manual,fwd,suv,,,,3
pune,450000,tata,tigor,3.0,petrol,73719,automatic,fwd,sedan,,,,8
pune,334000,renault,kwid,3.0,petrol,38686,manual,fwd,hatchback,,,,6
pune,479000,maruti suzuki,baleno,4.0,petrol,98509,automatic,fwd,hatchback,,,,8
pune,523000,maruti suzuki,celerio,3.0,cng,34111,manual,fwd,hatchback,,,,4
pune,434000,volkswagen,vento,4.0,petrol,103329,automatic,fwd,sedan,,,,10
pune,1154000,kia,seltos,4.0,petrol,76047,automatic,fwd,suv,,,,6
pune,1072523,volkswagen,taigun,3.0,petrol,17249,automatic,fwd,suv,,,,4
pune,1573483,volkswagen,virtus,4.0,petrol,17041,automatic,fwd,sedan,,,,3
pune,707000,tata,nexon,3.0,petrol,75554,manual,fwd,suv,,,,6
pune,784000,kia,sonet,3.0,petrol,35325,manual,fwd,suv,,,,6
pune,576000,maruti suzuki,ciaz,4.0,petrol,111619,manual,fwd,sedan,,,,8
pune,781000,honda,city,4.0,petrol,34683,automatic,fwd,sedan,,,,8
pune,662000,tata,punch,3.0,petrol,47616,manual,fwd,suv,,,,4
pune,783000,maruti suzuki,baleno,4.0,petrol,38822,automatic,fwd,hatchback,,,,2
pune,785000,hyundai,creta,4.0,petrol,56113,manual,fwd,suv,,,,8
pune,589000,toyota,glanza,4.0,petrol,55878,manual,fwd,hatchback,,,,7
pune,1412795,mahindra,xuv700,4.0,petrol,25615,manual,fwd,suv,,,,5
pune,536000,volkswagen,vento,4.0,petrol,86277,automatic,fwd,sedan,,,,9
pune,393000,maruti suzuki,swift,4.0,petrol,67410,manual,fwd,hatchback,,,,9
pune,803000,maruti suzuki,baleno,4.0,petrol,13698,manual,fwd,hatchback,,,,2
pune,1429000,volkswagen,taigun,3.0,petrol,9345,manual,fwd,suv,,,,2
pune,617000,maruti suzuki,swift,4.0,petrol,29082,manual,fwd,hatchback,,,,3
pune,228000,nissan,sunny,4.0,petrol,125353,manual,fwd,sedan,,,,14
pune,993000,hyundai,verna,4.0,petrol,31787,manual,fwd,sedan,,,,4
pune,362000,hyundai,grand i10,4.0,petrol,10840,manual,fwd,hatchback,,,,12
pune,255000,maruti suzuki,alto 800,3.0,petrol,34965,manual,fwd,hatchback,,,,9
pune,254000,renault,kwid,3.0,petrol,95506,automatic,fwd,hatchback,,,,9
pune,267000,honda,amaze,4.0,petrol,141486,manual,fwd,sedan,,,,12
pune,388000,honda,amaze,4.0,petrol,67266,manual,fwd,sedan,,,,11
pune,753000,tata,tiago,3.0,cng,8863,automatic,,hatchback,,,,2
pune,324000,honda,brio,4.0,petrol,65183,manual,fwd,hatchback,,,,11
pune,661000,tata,nexon,4.0,diesel,44215,manual,fwd,suv,,,,7
pune,1349000,kia,seltos,4.0,diesel,55942,automatic,fwd,suv,,,,4
pune,448000,honda,city,4.0,petrol,73467,automatic,fwd,sedan,,,,10
pune,491000,tata,tigor,3.0,petrol,37044,automatic,fwd,sedan,,,,7
pune,1052323,maruti suzuki,grand vitara,4.0,petrol,12595,manual,fwd,suv,,,,2
pune,506000,maruti suzuki,baleno,4.0,petrol,14155,automatic,fwd,hatchback,,,,10
pune,648000,hyundai,grand i10 nios,4.0,cng,44528,manual,fwd,hatchback,,,,2
pune,841000,tata,nexon,3.0,petrol,29326,manual,fwd,suv,,,,4
pune,904000,tata,harrier,4.0,diesel,107061,manual,fwd,suv,,,,7
pune,1338000,mahindra,thar,4.0,petrol,8869,automatic,4wd,suv,,,,4
pune,336000,hyundai,grand i10,4.0,petrol,113644,manual,fwd,hatchback,,,,10
pune,423000,mahindra,kuv100 nxt,3.0,diesel,84803,manual,fwd,crossover,,,,8
pune,524000,maruti suzuki,swift,4.0,petrol,59425,automatic,fwd,hatchback,,,,8
pune,686000,maruti suzuki,ciaz,4.0,petrol,28925,manual,fwd,sedan,,,,8
pune,820000,maruti suzuki,vitara brezza,4.0,diesel,37654,automatic,fwd,suv,,,,7
pune,1253000,skoda,superb,4.0,petrol,35296,manual,fwd,sedan,,,,9
pune,425000,maruti suzuki,baleno,4.0,petrol,54816,manual,fwd,hatchback,,,,10
pune,703000,maruti suzuki,swift,4.0,petrol,10590,manual,fwd,hatchback,,,,3
pune,362000,volkswagen,polo,3.0,petrol,136352,manual,fwd,hatchback,,,,10
pune,282000,hyundai,i10,4.0,petrol,73618,manual,fwd,hatchback,,,,11
pune,507000,honda,city,4.0,petrol,89422,manual,fwd,sedan,,,,11
pune,837000,hyundai,creta,4.0,petrol,58292,automatic,fwd,suv,,,,8
pune,415000,maruti suzuki,baleno,4.0,petrol,82411,manual,fwd,hatchback,,,,9
pune,1085000,hyundai,verna,4.0,petrol,37027,automatic,fwd,sedan,,,,6
pune,817000,kia,sonet,3.0,petrol,18711,manual,fwd,suv,,,,4
pune,955000,mg motors,astor,4.0,petrol,20638,automatic,fwd,suv,,,,4
pune,676000,tata,nexon,3.0,petrol,40147,manual,fwd,suv,,,,4
pune,1636000,mahindra,xuv700,4.0,diesel,48339,automatic,fwd,suv,,,,4
pune,967000,hyundai,verna,4.0,petrol,23596,manual,fwd,sedan,,,,4
pune,389000,toyota,etios liva,4.0,diesel,78027,manual,fwd,hatchback,,,,14
pune,944000,hyundai,creta,4.0,cng,88673,manual,fwd,suv,,,,5
pune,557000,maruti suzuki,ciaz,4.0,petrol,37103,manual,fwd,sedan,,,,10
pune,870000,honda,amaze,4.0,petrol,14141,automatic,fwd,sedan,,,,2
pune,517000,volkswagen,vento,4.0,diesel,135662,automatic,fwd,sedan,,,,10
pune,1076000,kia,seltos,4.0,petrol,41598,manual,fwd,suv,,,,7
pune,700000,hyundai,aura,4.0,petrol,12126,manual,fwd,sedan,,,,2
pune,740000,maruti suzuki,baleno,4.0,petrol,41990,automatic,fwd,hatchback,,,,4
pune,402000,hyundai,verna,4.0,petrol,88622,automatic,fwd,sedan,,,,12
pune,733000,tata,altroz,3.0,petrol,19384,manual,fwd,hatchback,,,,3
pune,732000,maruti suzuki,dzire,4.0,diesel,48218,manual,fwd,sedan,,,,8
pune,1187000,hyundai,creta,4.0,diesel,53027,automatic,fwd,suv,,,,7
pune,711000,tata,altroz,4.0,diesel,74223,manual,,hatchback,,,,4
pune,1323295,mahindra,thar,4.0,diesel,58000,automatic,4wd,suv,,,,4
pune,257000,maruti suzuki,alto 800,3.0,cng,118889,manual,fwd,hatchback,,,,11
pune,793000,tata,nexon,4.0,diesel,79591,automatic,fwd,suv,,,,4
pune,292000,maruti suzuki,alto k10,3.0,petrol,17458,manual,fwd,hatchback,,,,8
pune,1395000,hyundai,creta,4.0,petrol,23090,automatic,fwd,suv,,,,4
pune,289000,maruti suzuki,wagon r 1.0,2.0,petrol,37784,manual,fwd,hatchback,,,,10
pune,1563000,tata,harrier,4.0,diesel,59377,automatic,fwd,suv,,,,4
pune,681000,volkswagen,vento,3.0,petrol,71167,manual,fwd,sedan,,,,5
pune,497000,honda,amaze,4.0,petrol,81459,automatic,fwd,sedan,,,,8
pune,925000,hyundai,venue,3.0,petrol,46436,automatic,fwd,suv,,,,5
pune,649000,hyundai,grand i10 nios,4.0,cng,36386,manual,fwd,hatchback,,,,3
pune,542000,hyundai,i20 active,4.0,petrol,59478,manual,fwd,crossover,,,,9
pune,993000,tata,nexon,4.0,diesel,24217,automatic,fwd,suv,,,,5
pune,959000,tata,nexon,3.0,petrol,23300,automatic,fwd,suv,,,,3
pune,1576000,toyota,innova crysta,4.0,diesel,69707,manual,,muv,,,,10
pune,851000,tata,punch,3.0,cng,9162,manual,fwd,suv,,,,2
sonipat,570000,tata,nexon,3.0,petrol,47650,manual,fwd,suv,,,,5
sonipat,504000,tata,punch,3.0,petrol,29926,manual,fwd,suv,,,,4
visakhapatnam,373000,maruti suzuki,eeco,4.0,petrol,42533,manual,rwd,muv,,,,7
visakhapatnam,1039000,kia,seltos,4.0,petrol,75672,manual,fwd,suv,,,,7
visakhapatnam,294000,maruti suzuki,alto 800,3.0,petrol,21966,manual,fwd,hatchback,,,,9
visakhapatnam,428000,hyundai,xcent,4.0,petrol,63120,manual,fwd,sedan,,,,10
visakhapatnam,452000,ford,ecosport,4.0,diesel,103517,manual,fwd,suv,,,,12
visakhapatnam,1354000,mahindra,thar,4.0,diesel,62483,automatic,4wd,suv,,,,4
visakhapatnam,1127000,maruti suzuki,brezza,4.0,petrol,76630,automatic,fwd,suv,,,,3
