type,transmission,fuel,price,engine_cc,max_power,cylinders,seats,model,manufacturer,odometer,region,drive,age
suv,manual,diesel,560000.0,1248.0,88.5,4.0,5.0,vitara brezza,maruti,69295,new delhi,fwd,9
hatchback,manual,diesel,366000.0,1248.0,74.0,4.0,5.0,swift,maruti,62539,ghaziabad,fwd,12
sedan,manual,diesel,700000.0,1248.0,88.5,4.0,5.0,ciaz,maruti,127704,ghaziabad,fwd,10
suv,manual,diesel,605000.0,1248.0,88.5,4.0,5.0,vitara brezza,maruti,103488,ghaziabad,fwd,9
suv,manual,diesel,606000.0,1248.0,88.5,4.0,5.0,vitara brezza,maruti,123980,noida,fwd,9
muv,manual,diesel,518000.0,1248.0,88.8,4.0,7.0,ertiga,maruti,94944,ghaziabad,fwd,11
sedan,manual,diesel,476000.0,1248.0,88.5,4.0,5.0,ciaz,maruti,57122,ghaziabad,fwd,12
sedan,manual,diesel,349000.0,1248.0,74.0,4.0,5.0,swift dzire,maruti,122325,ghaziabad,fwd,12
suv,manual,diesel,700000.0,1248.0,88.5,4.0,5.0,vitara brezza,maruti,39949,ghaziabad,fwd,8
sedan,manual,diesel,664000.0,1248.0,88.5,4.0,5.0,ciaz,maruti,51379,ghaziabad,fwd,9
hatchback,manual,diesel,377000.0,1248.0,74.0,4.0,5.0,swift,maruti,34583,ghaziabad,fwd,12
suv,manual,diesel,801000.0,1248.0,88.5,4.0,5.0,vitara brezza,maruti,68249,ghaziabad,fwd,8
sedan,manual,diesel,334000.0,1248.0,74.0,4.0,5.0,swift dzire,maruti,84491,ghaziabad,fwd,13
hatchback,manual,diesel,409999.99999999994,1248.0,74.0,4.0,5.0,swift,maruti,57494,noida,fwd,11
sedan,manual,diesel,260000.0,1248.0,88.8,4.0,5.0,sx4,maruti,106416,ghaziabad,fwd,14
hatchback,manual,diesel,292000.0,1248.0,74.0,4.0,5.0,swift,maruti,117868,noida,fwd,13
hatchback,manual,diesel,254000.0,1248.0,74.0,4.0,5.0,swift,maruti,97859,ghaziabad,fwd,13
sedan,manual,diesel,364000.0,1248.0,74.0,4.0,5.0,swift dzire,maruti,72831,ghaziabad,fwd,9
sedan,automatic,diesel,570000.0,1248.0,74.02,4.0,5.0,swift dzire,maruti,78525,ghaziabad,fwd,8
sedan,manual,diesel,505999.99999999994,1248.0,88.5,4.0,5.0,ciaz,maruti,46313,noida,fwd,11
sedan,manual,diesel,322000.0,1248.0,74.0,4.0,5.0,swift dzire,maruti,79661,ghaziabad,fwd,12
sedan,manual,diesel,300000.0,1248.0,74.0,4.0,5.0,swift dzire,maruti,141520,noida,fwd,11
sedan,manual,diesel,335000.0,1248.0,74.0,4.0,5.0,swift dzire,maruti,52664,ghaziabad,fwd,12
sedan,manual,diesel,483000.0,1248.0,74.0,4.0,5.0,swift dzire,maruti,79133,noida,fwd,11
suv,manual,diesel,566000.0,1248.0,88.5,4.0,5.0,vitara brezza,maruti,58800,noida,fwd,9
hatchback,manual,diesel,313000.0,1248.0,74.0,4.0,5.0,swift,maruti,86896,noida,fwd,13
muv,manual,diesel,434000.0,1248.0,88.76,4.0,7.0,ertiga,maruti,113811,ghaziabad,fwd,12
hatchback,manual,diesel,268000.0,1248.0,74.0,4.0,5.0,swift,maruti,176303,noida,fwd,13
suv,manual,diesel,710000.0,1248.0,88.5,4.0,5.0,vitara brezza,maruti,37851,noida,fwd,8
hatchback,manual,diesel,459999.99999999994,1248.0,74.0,4.0,5.0,baleno,maruti,70550,ghaziabad,fwd,11
suv,manual,diesel,790000.0,1248.0,88.5,4.0,5.0,vitara brezza,maruti,25000,new delhi,fwd,8
suv,manual,diesel,755000.0,1248.0,88.5,4.0,5.0,vitara brezza,maruti,65000,new delhi,fwd,8
hatchback,manual,diesel,300000.0,1248.0,74.0,4.0,5.0,swift,maruti,101411,noida,fwd,13
sedan,manual,diesel,600000.0,1248.0,88.5,4.0,5.0,ciaz,maruti,37754,noida,fwd,10
hatchback,manual,diesel,250000.0,1248.0,73.94,4.0,5.0,ritz,maruti,88168,new delhi,fwd,11
suv,manual,diesel,720000.0,1248.0,88.5,4.0,5.0,vitara brezza,maruti,80439,noida,fwd,7
sedan,manual,diesel,450000.0,1248.0,88.5,4.0,5.0,ciaz,maruti,54923,new delhi,fwd,10
suv,manual,diesel,462000.0,1248.0,88.5,4.0,5.0,sx4 s cross,maruti,29361,new delhi,fwd,9
sedan,manual,diesel,305000.0,1248.0,74.0,4.0,5.0,swift dzire,maruti,119764,new delhi,fwd,11
muv,manual,diesel,560000.0,1248.0,88.8,4.0,7.0,ertiga,maruti,178572,ghaziabad,fwd,11
suv,manual,diesel,644000.0,1248.0,88.5,4.0,5.0,vitara brezza,maruti,55911,ghaziabad,fwd,8
suv,manual,diesel,650000.0,1248.0,88.5,4.0,5.0,vitara brezza,maruti,33155,ghaziabad,fwd,7
suv,automatic,diesel,765000.0,1248.0,88.5,4.0,5.0,vitara brezza,maruti,54000,new delhi,fwd,8
hatchback,manual,diesel,290000.0,1248.0,74.0,4.0,5.0,swift,maruti,90316,ghaziabad,fwd,13
sedan,manual,diesel,500000.0,1248.0,74.02,4.0,5.0,swift dzire,maruti,57950,noida,fwd,8
suv,manual,diesel,750000.0,1248.0,88.5,4.0,5.0,vitara brezza,maruti,77641,noida,fwd,9
hatchback,manual,diesel,300000.0,1248.0,74.0,4.0,5.0,swift,maruti,143219,ghaziabad,fwd,12
hatchback,manual,petrol,165000.0,1086.0,62.1,3.0,5.0,santro xing,hyundai,52915,new delhi,fwd,14
sedan,manual,petrol,9633100000.0,1495.0,94.0,4.0,5.0,accent,hyundai,84855,noida,,17
hatchback,manual,petrol,400000.0,1197.0,81.86,4.0,5.0,grand i10,hyundai,39298,new delhi,fwd,9
hatchback,manual,petrol,125000.0,1086.0,68.05,4.0,5.0,i10,hyundai,93749,new delhi,fwd,16
hatchback,manual,petrol,585000.0,1197.0,81.86,4.0,5.0,grand i10,hyundai,10000,new delhi,fwd,7
sedan,manual,petrol,465000.00000000006,2359.0,198.25,4.0,5.0,sonata,hyundai,86000,new delhi,fwd,14
sedan,manual,petrol,965000.0,1497.0,113.18,4.0,5.0,verna,hyundai,32000,new delhi,,5
hatchback,manual,petrol,137000.0,1197.0,78.9,4.0,5.0,i10,hyundai,85119,new delhi,fwd,15
hatchback,manual,petrol,218000.00000000003,1197.0,78.9,4.0,5.0,i10,hyundai,67481,new delhi,fwd,13
hatchback,manual,petrol,104000.0,814.0,55.2,3.0,5.0,eon,hyundai,102105,new delhi,fwd,14
hatchback,manual,petrol,149000.0,1086.0,68.05,4.0,5.0,i10,hyundai,41039,new delhi,fwd,17
suv,manual,petrol,790000.0,1591.0,121.3,4.0,5.0,creta,hyundai,39000,faridabad,fwd,10
hatchback,manual,petrol,130000.0,1197.0,78.9,4.0,5.0,i10,hyundai,65372,new delhi,fwd,17
suv,manual,petrol,931000.0,1497.0,113.18,4.0,5.0,creta,hyundai,33917,new delhi,,5
hatchback,manual,petrol,168000.0,1197.0,78.9,4.0,5.0,i10,hyundai,65200,noida,fwd,15
sedan,manual,petrol,311000.0,1591.0,121.3,4.0,5.0,verna,hyundai,54188,new delhi,fwd,15
hatchback,manual,petrol,150000.0,1197.0,78.9,4.0,5.0,i10,hyundai,22178,new delhi,fwd,17
hatchback,manual,petrol,290000.0,814.0,55.2,3.0,5.0,eon,hyundai,29170,new delhi,fwd,9
suv,manual,petrol,1150000.0,1497.0,113.18,4.0,5.0,creta,hyundai,11213,new delhi,,4
hatchback,manual,petrol,133000.0,1197.0,78.9,4.0,5.0,i10,hyundai,121473,new delhi,fwd,18
hatchback,manual,petrol,246000.0,1086.0,68.05,4.0,5.0,i10,hyundai,32229,new delhi,fwd,13
hatchback,manual,petrol,355000.0,1086.0,68.0,4.0,5.0,santro,hyundai,60555,new delhi,,7
hatchback,manual,petrol,130000.0,1197.0,78.9,4.0,5.0,i10,hyundai,199632,ghaziabad,fwd,17
sedan,manual,petrol,950000.0,1497.0,113.18,4.0,5.0,verna,hyundai,60000,new delhi,,5
hatchback,manual,petrol,270000.0,1197.0,82.85,4.0,5.0,i20,hyundai,57857,new delhi,fwd,13
sedan,manual,petrol,450000.0,1591.0,121.3,4.0,5.0,verna,hyundai,99443,new delhi,fwd,11
suv,manual,petrol,686000.0,1591.0,121.3,4.0,5.0,creta,hyundai,40423,new delhi,fwd,10
hatchback,manual,petrol,350000.0,1086.0,68.05,4.0,5.0,i10,hyundai,44037,new delhi,fwd,10
hatchback,manual,petrol,250000.0,1197.0,78.9,4.0,5.0,i10,hyundai,85081,new delhi,fwd,13
hatchback,manual,petrol,132000.0,1197.0,78.9,4.0,5.0,i10,hyundai,48507,new delhi,fwd,17
hatchback,manual,petrol,150000.0,1086.0,62.1,3.0,5.0,santro xing,hyundai,115297,new delhi,fwd,14
sedan,manual,petrol,263000.0,1197.0,82.0,4.0,5.0,xcent,hyundai,71371,ghaziabad,fwd ,11
hatchback,manual,petrol,181000.0,1197.0,80.0,4.0,5.0,i20,hyundai,22481,noida,,16
hatchback,manual,petrol,126000.0,1086.0,68.05,4.0,5.0,i10,hyundai,91301,new delhi,fwd,17
hatchback,manual,petrol,101000.0,1086.0,62.1,3.0,5.0,santro xing,hyundai,103548,new delhi,fwd,14
hatchback,manual,petrol,120000.0,1197.0,78.9,4.0,5.0,i10,hyundai,89418,new delhi,fwd,17
hatchback,manual,petrol,103000.0,1086.0,62.1,3.0,5.0,santro xing,hyundai,95931,ghaziabad,fwd,15
hatchback,manual,petrol,180000.0,1197.0,78.9,4.0,5.0,i10,hyundai,101440,ghaziabad,fwd,15
hatchback,manual,petrol,233000.0,1086.0,68.05,4.0,5.0,i10,hyundai,37255,new delhi,fwd,13
hatchback,manual,petrol,115999.99999999999,1086.0,68.05,4.0,5.0,i10,hyundai,67374,new delhi,fwd,17
hatchback,manual,petrol,9072100000.0,1086.0,68.05,4.0,5.0,i10,hyundai,112973,new delhi,fwd,17
hatchback,manual,petrol,400000.0,1197.0,82.0,4.0,5.0,grand i10,hyundai,57467,new delhi,fwd,11
hatchback,manual,petrol,310000.0,1197.0,82.9,4.0,5.0,i20,hyundai,29009,new delhi,fwd,13
hatchback,manual,petrol,125000.0,1197.0,78.9,4.0,5.0,i10,hyundai,69432,new delhi,fwd,17
hatchback,manual,petrol,193000.0,1197.0,80.0,4.0,5.0,i20,hyundai,102742,new delhi,fwd,14
suv,automatic,petrol,1175000.0,1591.0,121.3,4.0,5.0,creta,hyundai,48000,new delhi,fwd,9
hatchback,manual,petrol,8739900000.0,1086.0,62.1,3.0,5.0,santro xing,hyundai,130999,ghaziabad,fwd,15
hatchback,manual,petrol,225000.0,1197.0,78.9,4.0,5.0,i10,hyundai,54166,noida,fwd,13
suv,automatic,petrol,850000.0,1591.0,121.3,4.0,5.0,creta,hyundai,84257,new delhi,fwd,10
hatchback,manual,petrol,195000.0,814.0,55.2,3.0,5.0,eon,hyundai,32083,ghaziabad,fwd,13
sedan,manual,petrol,350000.0,1591.0,121.3,4.0,5.0,verna,hyundai,41729,new delhi,fwd,13
hatchback,manual,petrol,175000.0,1197.0,80.0,4.0,5.0,i20,hyundai,52067,new delhi,fwd,16
hatchback,manual,petrol,176000.0,1197.0,80.0,4.0,5.0,i20,hyundai,48495,new delhi,fwd,15
hatchback,manual,petrol,375000.0,1197.0,81.86,4.0,5.0,grand i10,hyundai,81022,noida,fwd,8
suv,manual,petrol,760000.0,1197.0,81.86,4.0,5.0,venue,hyundai,28868,new delhi,fwd,5
hatchback,manual,petrol,9500000000.0,1086.0,68.05,4.0,5.0,i10,hyundai,95626,new delhi,fwd,16
hatchback,manual,petrol,118000.0,1197.0,78.9,4.0,5.0,i10,hyundai,96610,new delhi,fwd,18
hatchback,manual,petrol,150000.0,1197.0,78.9,4.0,5.0,i10,hyundai,83370,noida,fwd,17
hatchback,manual,petrol,110000.00000000001,1197.0,78.9,4.0,5.0,i10,hyundai,60000,new delhi,fwd,18
sedan,manual,petrol,325000.0,1591.0,121.3,4.0,5.0,verna,hyundai,112216,new delhi,fwd,14
hatchback,manual,petrol,552000.0,1197.0,81.83,4.0,5.0,i20,hyundai,48583,new delhi,fwd,9
hatchback,manual,petrol,170000.0,1086.0,68.05,4.0,5.0,i10,hyundai,48532,new delhi,fwd,15
hatchback,manual,petrol,8739900000.0,1086.0,62.1,3.0,5.0,santro xing,hyundai,139288,new delhi,fwd,16
hatchback,manual,petrol,617000.0,1197.0,81.86,4.0,5.0,i20 active,hyundai,22606,new delhi,fwd,8
hatchback,manual,petrol,650000.0,1197.0,81.86,4.0,5.0,i20,hyundai,45521,new delhi,fwd,8
hatchback,manual,petrol,320000.0,1197.0,82.0,4.0,5.0,grand i10,hyundai,90225,new delhi,fwd,10
hatchback,manual,petrol,100000.0,1086.0,62.1,3.0,5.0,santro xing,hyundai,118089,new delhi,fwd,16
hatchback,manual,petrol,110000.00000000001,1086.0,62.1,3.0,5.0,santro xing,hyundai,107903,new delhi,fwd,14
hatchback,manual,petrol,171000.0,1197.0,78.9,4.0,5.0,i10,hyundai,21725,new delhi,fwd,16
hatchback,manual,petrol,163000.0,1197.0,78.9,4.0,5.0,i10,hyundai,107660,new delhi,fwd,14
hatchback,manual,petrol,120000.0,1197.0,78.9,4.0,5.0,i10,hyundai,53643,ghaziabad,fwd,17
hatchback,manual,petrol,218000.00000000003,1197.0,80.0,4.0,5.0,i20,hyundai,34220,ghaziabad,fwd,15
hatchback,manual,petrol,430000.0,1197.0,81.86,4.0,5.0,i20 active,hyundai,52534,new delhi,fwd,10
hatchback,manual,petrol,125000.0,1197.0,78.9,4.0,5.0,i10,hyundai,62293,new delhi,fwd,16
suv,manual,petrol,1050000.0,1197.0,81.8,4.0,5.0,venue,hyundai,1576,new delhi,,3
hatchback,automatic,petrol,200000.0,1197.0,78.9,4.0,5.0,i10,hyundai,75987,new delhi,fwd,14
suv,automatic,petrol,800000.0,1591.0,121.3,4.0,5.0,creta,hyundai,77642,new delhi,fwd,10
hatchback,manual,petrol,229999.99999999997,1197.0,78.9,4.0,5.0,i10,hyundai,28883,noida,fwd,13
suv,manual,petrol,1181000.0,998.0,118.35,3.0,5.0,venue,hyundai,11174,new delhi,fwd,5
sedan,manual,petrol,550000.0,1591.0,121.3,4.0,5.0,verna,hyundai,70000,new delhi,fwd,12
hatchback,manual,petrol,150000.0,1086.0,68.05,4.0,5.0,i10,hyundai,97763,noida,fwd,15
hatchback,manual,petrol,200000.0,1086.0,68.05,4.0,5.0,i10,hyundai,90972,new delhi,fwd,13
hatchback,manual,petrol,170000.0,1197.0,78.9,4.0,5.0,i10,hyundai,73911,noida,fwd,15
sedan,manual,petrol,500000.0,1797.0,147.5,4.0,5.0,elantra,hyundai,53406,ghaziabad,fwd,13
sedan,manual,petrol,390000.0,1197.0,82.0,4.0,5.0,xcent,hyundai,71476,noida,fwd ,10
hatchback,manual,petrol,124000.0,1086.0,62.1,3.0,5.0,santro xing,hyundai,221913,new delhi,fwd,13
hatchback,manual,petrol,190000.0,814.0,55.2,3.0,5.0,eon,hyundai,25704,noida,fwd,12
sedan,manual,petrol,311000.0,1591.0,121.3,4.0,5.0,verna,hyundai,129580,new delhi,fwd,13
sedan,manual,petrol,415000.00000000006,1197.0,82.0,4.0,5.0,xcent,hyundai,46595,new delhi,fwd ,9
suv,manual,petrol,800000.0,1197.0,81.86,4.0,5.0,venue,hyundai,38498,new delhi,fwd,5
hatchback,manual,petrol,350000.0,1197.0,81.83,4.0,5.0,i20,hyundai,77245,new delhi,fwd,11
hatchback,manual,petrol,675000.0,1197.0,81.86,4.0,5.0,i20,hyundai,15749,new delhi,fwd,7
suv,manual,petrol,825000.0,1591.0,121.3,4.0,5.0,creta,hyundai,58000,new delhi,fwd,11
hatchback,manual,petrol,160000.0,814.0,55.2,3.0,5.0,eon,hyundai,43794,new delhi,fwd,15
hatchback,manual,petrol,550000.0,1197.0,81.83,4.0,5.0,i20,hyundai,7171,new delhi,fwd,10
sedan,manual,petrol,265000.0,1197.0,82.0,4.0,5.0,xcent,hyundai,60140,new delhi,fwd ,10
hatchback,automatic,petrol,425000.0,1197.0,82.0,4.0,5.0,grand i10,hyundai,52495,new delhi,fwd,11
sedan,manual,petrol,650000.0,1591.0,121.3,4.0,5.0,verna,hyundai,21853,new delhi,fwd,10
hatchback,manual,petrol,200000.0,1197.0,78.9,4.0,5.0,i10,hyundai,113094,new delhi,fwd,13
suv,automatic,petrol,1150000.0,1591.0,121.3,4.0,5.0,creta,hyundai,39278,new delhi,fwd,8
suv,manual,petrol,1401000.0,1497.0,113.18,4.0,5.0,creta,hyundai,29595,new delhi,,6
suv,manual,petrol,1250000.0,1497.0,113.18,4.0,5.0,creta,hyundai,11335,new delhi,,4
hatchback,manual,petrol,370000.0,1197.0,82.0,4.0,5.0,grand i10,hyundai,14886,new delhi,fwd,11
hatchback,manual,petrol,175000.0,1197.0,80.0,4.0,5.0,i20,hyundai,49746,ghaziabad,fwd,15
hatchback,manual,petrol,195000.0,1197.0,78.9,4.0,5.0,i10,hyundai,57339,new delhi,fwd,14
hatchback,manual,petrol,500000.0,1197.0,81.86,4.0,5.0,grand i10,hyundai,51000,new delhi,fwd,8
hatchback,manual,petrol,420000.0,1197.0,81.86,4.0,5.0,grand i10,hyundai,11256,new delhi,fwd,9
sedan,manual,petrol,875000.0,1591.0,121.3,4.0,5.0,verna,hyundai,44851,new delhi,fwd,8
hatchback,automatic,petrol,535000.0,1086.0,68.05,4.0,5.0,santro,hyundai,15628,new delhi,fwd,6
hatchback,manual,petrol,450000.0,1197.0,81.86,4.0,5.0,grand i10,hyundai,33276,new delhi,fwd,8
hatchback,manual,petrol,8739900000.0,1086.0,62.1,3.0,5.0,santro xing,hyundai,165931,ghaziabad,fwd,17
hatchback,manual,petrol,6589700000.0,1086.0,62.1,3.0,5.0,santro xing,hyundai,121561,new delhi,fwd,18
suv,automatic,petrol,975000.0,1591.0,121.3,4.0,5.0,creta,hyundai,55000,new delhi,fwd,9
suv,automatic,petrol,1275000.0,1591.0,121.3,4.0,5.0,creta,hyundai,50000,new delhi,fwd,9
sedan,manual,petrol,250000.0,1591.0,121.3,4.0,5.0,verna,hyundai,84337,new delhi,fwd,15
hatchback,manual,petrol,600000.0,1197.0,81.83,4.0,5.0,i20,hyundai,34663,ghaziabad,fwd,8
hatchback,manual,petrol,325000.0,1197.0,82.0,4.0,5.0,grand i10,hyundai,74422,new delhi,fwd,10
suv,manual,petrol,673000.0,1591.0,121.3,4.0,5.0,creta,hyundai,99877,new delhi,fwd,11
sedan,manual,petrol,8619100000.0,1495.0,94.0,4.0,5.0,accent,hyundai,125514,new delhi,,17
hatchback,manual,petrol,282000.0,1197.0,82.85,4.0,5.0,i20,hyundai,50360,new delhi,fwd,13
hatchback,manual,petrol,260000.0,1086.0,62.1,3.0,5.0,santro xing,hyundai,51590,new delhi,fwd,12
hatchback,manual,petrol,125000.0,814.0,55.0,3.0,5.0,eon,hyundai,61148,ghaziabad,rwd,15
hatchback,manual,petrol,586000.0,1197.0,81.86,4.0,5.0,i20,hyundai,24925,ghaziabad,fwd,6
sedan,manual,petrol,300000.0,1591.0,121.3,4.0,5.0,verna,hyundai,57926,new delhi,fwd,14
suv,automatic,petrol,1085000.0,1591.0,121.3,4.0,5.0,creta,hyundai,28000,new delhi,fwd,9
suv,manual,petrol,950000.0,1591.0,121.3,4.0,5.0,creta,hyundai,15000,new delhi,fwd,10
sedan,manual,petrol,1100000.0,1497.0,113.18,4.0,5.0,verna,hyundai,44327,new delhi,,6
suv,manual,petrol,1125000.0,1497.0,113.18,4.0,5.0,creta,hyundai,4167,new delhi,,5
sedan,manual,petrol,1050000.0,1497.0,113.18,4.0,5.0,verna,hyundai,23410,new delhi,,5
hatchback,manual,petrol,6000000000.0,1086.0,62.0,4.0,5.0,santro xing,hyundai,104268,new delhi,,17
hatchback,manual,petrol,295000.0,1197.0,82.0,4.0,5.0,grand i10,hyundai,94961,new delhi,fwd,13
hatchback,manual,petrol,340000.0,814.0,55.2,3.0,5.0,eon,hyundai,43000,noida,fwd,8
suv,manual,petrol,1370000.0,1497.0,113.18,4.0,5.0,creta,hyundai,27615,new delhi,,6
hatchback,manual,petrol,9500000000.0,1086.0,62.1,3.0,5.0,santro xing,hyundai,40000,ghaziabad,fwd,17
suv,manual,petrol,700000.0,1591.0,121.3,4.0,5.0,creta,hyundai,61034,new delhi,fwd,11
sedan,manual,petrol,300000.0,1197.0,82.0,4.0,5.0,xcent,hyundai,62153,new delhi,fwd ,11
hatchback,manual,petrol,250000.0,1086.0,68.05,4.0,5.0,i10,hyundai,60000,new delhi,fwd,12
hatchback,manual,petrol,475000.0,1197.0,82.0,4.0,5.0,grand i10,hyundai,48000,faridabad,fwd,8
suv,manual,petrol,1170000.0,1591.0,121.3,4.0,5.0,creta,hyundai,40144,new delhi,fwd,6
hatchback,automatic,petrol,525000.0,1086.0,68.05,4.0,5.0,santro,hyundai,13296,new delhi,fwd,5
suv,manual,petrol,825000.0,1591.0,121.3,4.0,5.0,creta,hyundai,85000,new delhi,fwd,10
hatchback,manual,petrol,585000.0,1197.0,81.86,4.0,5.0,i20,hyundai,32909,new delhi,,6
hatchback,manual,petrol,139000.0,1086.0,68.05,4.0,5.0,i10,hyundai,50000,new delhi,fwd,18
hatchback,manual,petrol,150000.0,1086.0,62.1,3.0,5.0,santro xing,hyundai,45600,new delhi,fwd,14
hatchback,manual,petrol,190000.0,1197.0,78.9,4.0,5.0,i10,hyundai,50000,new delhi,fwd,14
hatchback,manual,petrol,200000.0,814.0,55.2,3.0,5.0,eon,hyundai,20921,new delhi,fwd,11
hatchback,automatic,petrol,500000.0,1197.0,81.86,4.0,5.0,grand i10,hyundai,18570,new delhi,fwd,8
hatchback,manual,petrol,535000.0,1197.0,81.86,4.0,5.0,grand i10 nios,hyundai,20583,new delhi,,5
hatchback,manual,petrol,200000.0,1197.0,80.0,4.0,5.0,i20,hyundai,31348,new delhi,fwd,15
sedan,manual,petrol,260000.0,1591.0,121.3,4.0,5.0,verna,hyundai,82210,new delhi,fwd,15
hatchback,manual,petrol,150000.0,814.0,55.2,3.0,5.0,eon,hyundai,120000,new delhi,fwd,13
hatchback,manual,petrol,140000.0,814.0,55.2,3.0,5.0,eon,hyundai,70000,new delhi,fwd,13
sedan,manual,petrol,210000.0,1197.0,82.0,4.0,5.0,xcent,hyundai,14008,ghaziabad,fwd ,10
sedan,automatic,petrol,300000.0,2359.0,198.25,4.0,5.0,sonata,hyundai,87791,new delhi,fwd,14
suv,manual,petrol,1000000.0,1497.0,113.18,4.0,5.0,creta,hyundai,31419,noida,,5
hatchback,manual,petrol,120000.0,1086.0,68.05,4.0,5.0,i10,hyundai,90000,faridabad,fwd,17
hatchback,manual,petrol,300000.0,814.0,55.2,3.0,5.0,eon,hyundai,29387,new delhi,fwd,9
hatchback,manual,petrol,180000.0,814.0,55.2,3.0,5.0,eon,hyundai,79231,new delhi,fwd,10
hatchback,manual,petrol,285000.0,1197.0,82.0,4.0,5.0,grand i10,hyundai,43155,new delhi,fwd,12
sedan,manual,petrol,100000.0,1495.0,94.0,4.0,5.0,accent,hyundai,148398,new delhi,,14
hatchback,manual,petrol,650000.0,1197.0,81.86,4.0,5.0,grand i10 nios,hyundai,14861,new delhi,,5
hatchback,manual,petrol,9000000000.0,1197.0,78.9,4.0,5.0,i10,hyundai,30341,new delhi,fwd,17
hatchback,manual,petrol,290000.0,814.0,55.2,3.0,5.0,eon,hyundai,19466,new delhi,fwd,9
sedan,manual,petrol,200000.0,1495.0,93.7,4.0,5.0,accent,hyundai,71142,new delhi,fwd,14
sedan,manual,petrol,790000.0,1591.0,121.3,4.0,5.0,verna,hyundai,9644,new delhi,fwd,8
suv,manual,petrol,800000.0,1591.0,121.3,4.0,5.0,creta,hyundai,67268,new delhi,fwd,8
hatchback,manual,petrol,250000.0,1086.0,68.05,4.0,5.0,i10,hyundai,110054,new delhi,fwd,11
hatchback,manual,petrol,750000.0,1197.0,81.86,4.0,5.0,i20,hyundai,3894,noida,,4
hatchback,manual,petrol,835000.0,1197.0,81.86,4.0,5.0,i20,hyundai,7078,ghaziabad,,4
hatchback,manual,petrol,495000.0,1197.0,82.85,4.0,5.0,i20,hyundai,80000,noida,fwd,11
sedan,manual,petrol,265000.0,1197.0,82.0,4.0,5.0,xcent,hyundai,85256,new delhi,fwd ,12
hatchback,manual,petrol,6000000000.0,1086.0,,4.0,5.0,santro,hyundai,100320,new delhi,,19
hatchback,manual,petrol,200000.0,1197.0,78.9,4.0,5.0,i10,hyundai,44517,new delhi,fwd,13
hatchback,manual,petrol,280000.0,814.0,55.2,3.0,5.0,eon,hyundai,40000,faridabad,fwd,8
hatchback,manual,petrol,250000.0,1197.0,78.9,4.0,5.0,i10,hyundai,120000,new delhi,fwd,14
hatchback,manual,petrol,400000.0,1197.0,82.0,4.0,5.0,grand i10,hyundai,25000,ghaziabad,fwd,10
hatchback,manual,petrol,179000.0,814.0,55.2,3.0,5.0,eon,hyundai,111733,new delhi,fwd,10
suv,automatic,petrol,975000.0,1591.0,121.3,4.0,5.0,creta,hyundai,58000,new delhi,fwd,9
suv,manual,petrol,850000.0,1591.0,121.3,4.0,5.0,creta,hyundai,36879,new delhi,fwd,9
suv,manual,petrol,850000.0,1591.0,121.3,4.0,5.0,creta,hyundai,74500,new delhi,fwd,9
sedan,manual,petrol,395000.0,1197.0,82.0,4.0,5.0,xcent,hyundai,62000,noida,fwd ,12
hatchback,manual,petrol,300000.0,1197.0,82.0,4.0,5.0,grand i10,hyundai,120363,new delhi,fwd,11
hatchback,manual,petrol,135000.0,1197.0,78.9,4.0,5.0,i10,hyundai,70000,new delhi,fwd,17
hatchback,manual,petrol,179000.0,814.0,55.2,3.0,5.0,eon,hyundai,80000,faridabad,fwd,12
hatchback,manual,petrol,110000.00000000001,1197.0,78.9,4.0,5.0,i10,hyundai,100000,new delhi,fwd,18
sedan,manual,petrol,950000.0,1497.0,113.18,4.0,5.0,verna,hyundai,18960,new delhi,,6
sedan,automatic,petrol,430000.0,1591.0,121.3,4.0,5.0,verna,hyundai,66000,new delhi,fwd,12
hatchback,manual,petrol,685000.0,1197.0,81.86,4.0,5.0,i20,hyundai,35000,new delhi,,6
hatchback,manual,petrol,7500000000.0,1086.0,62.1,3.0,5.0,santro xing,hyundai,80000,ghaziabad,fwd,18
hatchback,manual,petrol,100000.0,1086.0,62.0,4.0,5.0,santro xing,hyundai,120000,new delhi,,17
sedan,manual,petrol,680000.0,1197.0,81.86,4.0,5.0,aura,hyundai,15000,new delhi,,5
hatchback,manual,petrol,450000.0,1197.0,81.83,4.0,5.0,i20,hyundai,70000,new delhi,fwd,11
hatchback,manual,petrol,265000.0,1197.0,80.0,4.0,5.0,i20,hyundai,42000,new delhi,fwd,15
hatchback,manual,petrol,147000.0,1086.0,68.05,4.0,5.0,i10,hyundai,120000,new delhi,fwd,18
hatchback,manual,petrol,9500000000.0,1086.0,68.05,4.0,5.0,i10,hyundai,118250,new delhi,fwd,17
suv,manual,petrol,778000.0,1591.0,121.3,4.0,5.0,creta,hyundai,71900,new delhi,fwd,9
hatchback,manual,petrol,500000.0,1197.0,81.86,4.0,5.0,i20,hyundai,84826,new delhi,fwd,7
hatchback,manual,petrol,225999.99999999997,1086.0,68.1,4.0,5.0,i10,hyundai,78504,new delhi,fwd,10
hatchback,manual,petrol,8483000000.0,1086.0,62.1,3.0,5.0,santro xing,hyundai,110000,new delhi,fwd,17
hatchback,manual,petrol,229999.99999999997,1197.0,80.0,4.0,5.0,i20,hyundai,40000,new delhi,fwd,14
hatchback,manual,petrol,490000.00000000006,1197.0,81.86,4.0,5.0,grand i10,hyundai,25000,new delhi,fwd,7
